millis,unixtime,datetime,RTC_DS1307,Feeder A,Liters Drank
701, 1507487008, 2017/10/8 18:23:28,A
millis,Sensor
30026496, 3
30026497, -3
30026499, 3
30026501, -3
30026506, 3
30026508, -3
30030012, 5
30030046, -5
30032445, 5
30032454, -5
30032461, 5
30032479, -5
30032553, 5
30032558, -5
30032614, 5
30032625, -5
30032640, 5
30032699, -5
30032797, 5
30032802, -5
30032823, 5
30032927, -5
30032990, 5
30032995, -5
30033025, 5
30033086, -5
30033104, 5
30033106, -5
30033107, 5
30033108, -5
30036811, 3
30036898, -3
30036982, 3
30037079, -3
30039918, 4
30040010, -4
30040102, 4
30040189, -4
30040286, 4
30040364, -4
30042287, 3
30042339, -3
30042523, 3
30042549, -3
30044485, 3
30044496, -3
30044643, 3
30044645, -3
30044646, 3
30044669, -3
30044826, 3
30044853, -3
30044952, 3
30044958, -3
30047680, 5
30047754, -5
30047834, 5
30047909, -5
30047989, 5
30048057, -5
30048064, 5
30048073, -5
30052714, 3
30052726, -3
30052789, 3
30052811, -3
30052871, 3
30052873, -3
30052874, 3
30052875, -3
30052876, 3
30052912, -3
30052971, 3
30052990, -3
30055148, 5
30055171, -5
30055321, 5
30055344, -5
30055506, 5
30055520, -5
30057902, 2
30057922, -2
30057952, 2
30057995, -2
30058007, 2
30058008, -2
30058039, 2
30058052, -2
30058138, 2
30058202, -2
30058278, 2
30058306, -2
30058383, 2
30058423, -2
30058525, 2
30058534, -2
30058932, 5
30058985, -5
30059011, 5
30059018, -5
30059085, 5
30059091, -5
30059113, 5
30059180, -5
30059200, 5
30059201, -5
30060575, 3
30060585, -3
30060590, 3
30060651, -3
30060749, 3
30060839, -3
30063584, 2
30063589, -2
30063656, 2
30063696, -2
30063697, 2
30063700, -2
30063707, 2
30063752, -2
30063767, 2
30063792, -2
30063846, 2
30063942, -2
30063948, 2
30063958, -2
30064006, 2
30064033, -2
30064038, 2
30064044, -2
30064045, 2
30064051, -2
30064057, 2
30064059, -2
30069794, 5
30069801, -5
30069835, 5
30069850, -5
30071383, 3
30071395, -3
30071565, 3
30071568, -3
30071573, 3
30071601, -3
30071740, 3
30071799, -3
30072928, 4
30072933, -4
30072937, 4
30072973, -4
30073067, 4
30073158, -4
30073266, 4
30073338, -4
30075539, 3
30075595, -3
30075614, 3
30075621, -3
30079043, 6
30079048, -6
30079085, 6
30079095, -6
30086120, 3
30086147, -3
30086306, 3
30086336, -3
30086377, 3
30086391, -3
30086393, 3
30086402, -3
30088004, 3
30088023, -3
30094640, 3
30094644, -3
30094659, 3
30094667, -3
30094678, 3
30094683, -3
30094818, 3
30094889, -3
30094906, 3
30094916, -3
30095264, 2
30095277, -2
30095306, 2
30095312, -2
30095313, 2
30095323, -2
30095326, 2
30095328, -2
30095348, 2
30095483, -2
30095484, 2
30095493, -2
30095517, 2
30095521, -2
30095540, 2
30096480, -2
30100509, 5
30100519, -5
30100528, 5
30100540, -5
30100667, 5
30100672, -5
30100688, 5
30100753, -5
30105477, 2
30105489, -2
30105515, 2
30105545, -2
30105559, 2
30105573, -2
30105576, 2
30105595, -2
30105608, 2
30105620, -2
30105688, 2
30105717, -2
30105748, 2
30105763, -2
30105802, 2
30105845, -2
30105943, 2
30105953, -2
30106059, 5
30106095, -5
30110087, 3
30110096, -3
30110177, 3
30110181, -3
30110239, 3
30110279, -3
30110284, 3
30110299, -3
30110400, 3
30110431, -3
30110498, 3
30110517, -3
30110524, 3
30110526, -3
30110527, 3
30110528, -3
30115073, 3
30115081, -3
30115219, 3
30115261, -3
30115382, 3
30115460, -3
30115463, 3
30115465, -3
30116491, 2
30116506, -2
30116509, 2
30116677, -2
30116679, 2
30116695, -2
30116849, 2
30116869, -2
30116870, 2
30116873, -2
30116877, 2
30116879, -2
30116922, 2
30116964, -2
30116987, 2
30117680, -2
30119745, 6
30119775, -6
30119777, 6
30119797, -6
30119808, 6
30119812, -6
30119876, 6
30119915, -6
30120549, 3
30120554, -3
30120564, 3
30120578, -3
30120728, 3
30120757, -3
30120909, 3
30120910, -3
30120916, 3
30121023, -3
30121034, 3
30121036, -3
30128234, 3
30128292, -3
30128374, 3
30128386, -3
30128405, 3
30128433, -3
30128517, 3
30128535, -3
30128540, 3
30128584, -3
30130779, 2
30130785, -2
30130827, 2
30130850, -2
30130859, 2
30130926, -2
30130991, 2
30131017, -2
30131039, 2
30131091, -2
30131092, 2
30131099, -2
30131112, 2
30131317, -2
30131318, 2
30131321, -2
30131323, 2
30131352, -2
30131406, 2
30131581, -2
30131687, 2
30131713, -2
30138644, 3
30138663, -3
30138856, 3
30138866, -3
30138870, 3
30138874, -3
30138875, 3
30138878, -3
30140875, 5
30140969, -5
30141063, 5
30141085, -5
30143741, 6
30143746, -6
30143754, 6
30143774, -6
30143946, 6
30143967, -6
30150381, 3
30150390, -3
30150556, 3
30150559, -3
30150560, 3
30150587, -3
30152360, 5
30152367, -5
30152373, 5
30152378, -5
30152387, 5
30152427, -5
30152513, 5
30152521, -5
30152534, 5
30152601, -5
30152603, 5
30152605, -5
30152610, 5
30152611, -5
30157969, 2
30157981, -2
30158019, 2
30158071, -2
30158077, 2
30158115, -2
30158152, 2
30158179, -2
30158190, 2
30158374, -2
30158400, 2
30158433, -2
30158438, 2
30158443, -2
30160567, 3
30160596, -3
30160668, 3
30160678, -3
30160679, 3
30160687, -3
30160689, 3
30160693, -3
30161896, 3
30161906, -3
30161926, 3
30161933, -3
30165013, 3
30165044, -3
30165191, 3
30165248, -3
30165258, 3
30165260, -3
30171879, 5
30171935, -5
30171956, 5
30171961, -5
30173305, 5
30173317, -5
30173325, 5
30173337, -5
30173348, 5
30173363, -5
30178417, 3
30178426, -3
30178435, 3
30178443, -3
30178592, 3
30178626, -3
30178779, 3
30178822, -3
30178892, 3
30178903, -3
30178973, 3
30179005, -3
30179068, 3
30179082, -3
30179085, 3
30179086, -3
30179087, 3
30179088, -3
30181023, 2
30181033, -2
30181045, 2
30181069, -2
30181186, 2
30181193, -2
30181226, 2
30181234, -2
30181242, 2
30181249, -2
30181270, 2
30181309, -2
30181321, 2
30181337, -2
30181372, 2
30181381, -2
30181387, 2
30181388, -2
30181432, 2
30181441, -2
30181445, 2
30181454, -2
30183318, 3
30183328, -3
30183342, 3
30183357, -3
30183477, 3
30183500, -3
30183536, 3
30183567, -3
30183573, 3
30183584, -3
30183586, 3
30183589, -3
30189285, 3
30189315, -3
30189463, 3
30189492, -3
30189654, 3
30189678, -3
30189772, 3
30189776, -3
30197194, 5
30197198, -5
30197210, 5
30197213, -5
30197635, 5
30197637, -5
30197676, 5
30197681, -5
30199085, 5
30199094, -5
30199103, 5
30199160, -5
30199249, 5
30199327, -5
30199409, 5
30199445, -5
30199486, 5
30199495, -5
30199499, 5
30199512, -5
30199513, 5
30199518, -5
30200361, 2
30200465, -2
30200473, 2
30200483, -2
30200504, 2
30200834, -2
30200880, 2
30201052, -2
30201065, 2
30201186, -2
30201187, 2
30201192, -2
30205687, 3
30205715, -3
30205860, 3
30205871, -3
30210298, 3
30210326, -3
30211528, 3
30211533, -3
30211544, 3
30211562, -3
30211706, 3
30211756, -3
30211764, 3
30211768, -3
30216981, 2
30216987, -2
30217026, 2
30217084, -2
30217096, 2
30217108, -2
30217112, 2
30217121, -2
30217159, 2
30217168, -2
30217190, 2
30217235, -2
30217243, 2
30217267, -2
30222391, 5
30222392, -5
30222710, 2
30222740, 5
30222741, -2
30222764, 2
30222767, -5
30222783, -2
30223794, 5
30223807, -5
30223811, 5
30223831, -5
30227328, 5
30227346, -5
30227503, 5
30227510, -5
30227522, 5
30227540, -5
30227605, 5
30227610, -5
30227614, 5
30227618, -5
30238938, 5
30238966, -5
30239169, 5
30239185, -5
30239325, 5
30239342, -5
30241832, 3
30241895, -3
30241914, 3
30241931, -3
30253755, 5
30253797, -5
30253806, 5
30253810, -5
30255762, 3
30255854, -3
30269535, 2
30269543, -2
30269579, 2
30269602, -2
30269608, 2
30269621, -2
30269721, 2
30269742, -2
30269749, 2
30269904, -2
30269937, 2
30269957, -2
30269988, 2
30270029, -2
30270057, 2
30270081, -2
30270111, 2
30270145, -2
30270147, 2
30270149, -2
30270150, 2
30270151, -2
30275496, 3
30275530, -3
30275598, 3
30275663, -3
30279615, 3
30279624, -3
30279630, 3
30279676, -3
30279770, 3
30279863, -3
30279936, 3
30279937, -3
30279944, 3
30279946, -3
30280004, 3
30280017, -3
30285135, 2
30285145, -2
30285192, 2
30285232, -2
30285261, 2
30285263, -2
30285350, 2
30285368, -2
30285403, 2
30285409, -2
30285456, 2
30285473, -2
30285483, 2
30285498, -2
30285618, 2
30285619, -2
30288029, 3
30288032, -3
30288078, 3
30288082, -3
30288340, 3
30288362, -3
30288543, 3
30288552, -3
30290568, 5
30290579, -5
30290625, 5
30290635, -5
30290732, 5
30290816, -5
30290895, 5
30290900, -5
30290914, 5
30290969, -5
30299893, 2
30299901, -2
30299905, 2
30299993, -2
30300033, 2
30300044, -2
30300075, 2
30300084, -2
30300085, 2
30300091, -2
30300093, 2
30300094, -2
30300095, 2
30300096, -2
30300103, 2
30300866, -2
30312407, 5
30312428, -5
30312452, 5
30312453, -5
30313555, 5
30313561, -5
30313836, 5
30313837, -5
30313838, 5
30313841, -5
30313908, 5
30313932, -5
30314095, 5
30314133, -5
30324228, 2
30324240, -2
30324256, 2
30324335, -2
30324367, 2
30324381, -2
30324422, 2
30324447, -2
30324459, 2
30324480, -2
30324509, 2
30324519, -2
30324523, 2
30324525, -2
30324569, 2
30324623, -2
30324660, 2
30324673, -2
30324716, 2
30324736, -2
30324774, 2
30324782, -2
30324851, 2
30324865, -2
30324866, 2
30324867, -2
30341372, 3
30341424, -3
30341511, 3
30341526, -3
30341630, 3
30341692, -3
30341775, 3
30341791, -3
30347116, 2
30347120, -2
30347193, 2
30347207, -2
30347236, 2
30347242, -2
30347283, 2
30347310, -2
30347316, 2
30347333, -2
30347367, 2
30347373, -2
30347424, 2
30347440, -2
30347469, 2
30347488, -2
30347507, 2
30347523, -2
30509959, 4
30510025, -4
30510085, 4
30510179, -4
30510263, 4
30510308, -4
30523755, 4
30523765, -4
30523770, 4
30523789, -4
30523808, 4
30523831, -4
30523919, 4
30523997, -4
30524083, 4
30524134, -4
30585203, 2
30585207, -2
30585242, 2
30585245, -2
30626764, 4
30626791, -4
30654691, 5
30654703, -5
30654790, 5
30654798, -5
30654804, 5
30654809, -5
30654851, 5
30654855, -5
30654883, 5
30654940, -5
30654959, 5
30654969, -5
30655041, 5
30655053, -5
30674845, 3
30674940, -3
30675015, 3
30675035, -3
30675150, 3
30675156, -3
30683419, 4
30683424, -4
30683433, 4
30683446, -4
30683458, 4
30683558, -4
30683644, 4
30683688, -4
30683697, 4
30683704, -4
30687613, 4
30687660, -4
30687790, 4
30687870, -4
30687979, 4
30688008, -4
30695778, 4
30695860, -4
30695948, 4
30696013, -4
30707590, 4
30707676, -4
30707763, 4
30707826, -4
30711646, 4
30711726, -4
30711815, 4
30711873, -4
30723280, 4
30723358, -4
30723442, 4
30723523, -4
30723614, 4
30723674, -4
30732364, 5
30732428, -5
30732519, 5
30732528, -5
30732591, 5
30732592, -5
30741013, 4
30741147, -4
30741185, 4
30741189, -4
30741237, 4
30741320, -4
30741367, 4
30741369, -4
30954473, 5
30954492, -5
30967818, 3
30967938, -3
30987369, 5
30987375, -5
30987387, 5
30987442, -5
30987451, 5
30987455, -5
30987514, 5
30987536, -5
30987583, 5
30987598, -5
31294398, 5
31294429, -5
31294444, 5
31294448, -5
31304995, 2
31305021, -2
31305049, 2
31305095, -2
31305127, 2
31305147, -2
31305186, 2
31305228, -2
31305323, 2
31305335, -2
31305351, 2
31305362, -2
31481137, 3
31481204, -3
31506498, 2
31506512, -2
31506518, 2
31506529, -2
31506675, 2
31506677, -2
31506748, 2
31506798, -2
31506802, 2
31506820, -2
31506821, 2
31506823, -2
31516519, 5
31516525, -5
31516529, 5
31516534, -5
31517601, 2
31517712, -2
31517717, 2
31517720, -2
31517722, 2
31517725, -2
31517840, 2
31517853, -2
31517878, 2
31517879, -2
31517880, 2
31517881, -2
31517963, 2
31517974, -2
31544093, 2
31544213, -2
31544269, 2
31544272, -2
31627397, 4
31627417, -4
31637152, 3
31637169, -3
31649647, 3
31649659, -3
31664284, 3
31664312, -3
31664476, 3
31664495, -3
31677297, 5
31677321, -5
31686029, 6
31686056, -6
31701693, 2
31701827, -2
31701866, 2
31701993, -2
31701995, 2
31702171, -2
31702203, 2
31703171, -2
31714562, 3
31714572, -3
31714749, 3
31714756, -3
31714765, 3
31714791, -3
31732486, 2
31732552, -2
31732566, 2
31732789, -2
31732791, 2
31732894, -2
31732898, 2
31732919, -2
31793359, 5
31793426, -5
31793509, 5
31793515, -5
31793531, 5
31793580, -5
31801305, 3
31801446, -3
31801533, 3
31801617, -3
31885027, 2
31885050, -2
31885091, 2
31885120, -2
31885134, 2
31885153, -2
31885189, 2
31885246, -2
31899970, 2
31900009, -2
31900041, 2
31900082, -2
31900124, 2
31900162, -2
31900195, 2
31900218, -2
31900228, 2
31900229, -2
31900230, 2
31900238, -2
31900242, 2
31900248, -2
31900252, 2
31900279, -2
31922176, 2
31922264, -2
31922284, 2
31922286, -2
31922288, 2
31922290, -2
31922327, 2
31922438, -2
31922477, 2
31922491, -2
31922497, 2
31922524, -2
31922544, 2
31922584, -2
31922631, 2
31922640, -2
31922651, 2
31922683, -2
31922694, 2
31922697, -2
31942962, 2
31942977, -2
31943071, 2
31943095, -2
31943138, 2
31943181, -2
31943213, 2
31943238, -2
31943242, 2
31943248, -2
31943266, 2
31943268, -2
31955741, 2
31955778, -2
31955816, 2
31955870, -2
31955872, 2
31955973, -2
31955975, 2
31955979, -2
31958805, 3
31958812, -3
31958828, 3
31958879, -3
31969247, 2
31969259, -2
31969328, 2
31969363, -2
31969411, 2
31969420, -2
31969430, 2
31969526, -2
31969528, 2
31969530, -2
31982473, 5
31982491, -5
31982505, 5
31982537, -5
31982567, 5
31982569, -5
31982631, 5
31982653, -5
31982664, 5
31982696, -5
31984410, 2
31984523, -2
31984525, 2
31984532, -2
31984533, 2
31984537, -2
31984601, 2
31984643, -2
31993676, 6
31993690, -6
32003840, 2
32003851, -2
32003978, 2
32004018, -2
32004038, 2
32004103, -2
32004111, 2
32004137, -2
32010526, 2
32010540, -2
32010543, 2
32010644, -2
32010687, 2
32010813, -2
32010818, 2
32010823, -2
32010860, 2
32010973, -2
32010981, 2
32010984, -2
32010985, 2
32010986, -2
32011021, 2
32011095, -2
32011119, 2
32011120, -2
32014742, 3
32014758, -3
32014777, 3
32014812, -3
32014902, 3
32014924, -3
32052481, 2
32052613, -2
32052655, 2
32052775, -2
32052781, 2
32052783, -2
32052785, 2
32052787, -2
32052847, 2
32052909, -2
32052912, 2
32052935, -2
32052938, 2
32052941, -2
32052943, 2
32052946, -2
32052986, 2
32052998, -2
32053004, 2
32053042, -2
32053044, 2
32053051, -2
32053058, 2
32053062, -2
32074503, 2
32074554, -2
32074594, 2
32074638, -2
32074681, 2
32074688, -2
32074702, 2
32074725, -2
32074758, 2
32074790, -2
32074793, 2
32074807, -2
32074847, 2
32074918, -2
32074947, 2
32074950, -2
32074951, 2
32074952, -2
32083599, 3
32083630, -3
32083644, 3
32083672, -3
32083673, 3
32083674, -3
32095983, 2
32096097, -2
32096152, 2
32096277, -2
32096280, 2
32096283, -2
32096284, 2
32096288, -2
32096326, 2
32096392, -2
32096404, 2
32096454, -2
32096456, 2
32096458, -2
32096495, 2
32096577, -2
32096581, 2
32096598, -2
32096600, 2
32096609, -2
32096610, 2
32096618, -2
32096651, 2
32096664, -2
32096673, 2
32096708, -2
32096717, 2
32096728, -2
32097859, 2
32099225, -2
32107618, 5
32107668, -5
32107763, 5
32107772, -5
32107790, 5
32107827, -5
32115749, 2
32115767, -2
32115810, 2
32115863, -2
32115903, 2
32115944, -2
32115977, 2
32116021, -2
32116023, 2
32116034, -2
32116036, 2
32116037, -2
32116079, 2
32116141, -2
32116160, 2
32116164, -2
32133450, 2
32133454, -2
32133476, 2
32133575, -2
32133576, 2
32133578, -2
32133626, 2
32133942, -2
32133959, 2
32134049, -2
32134059, 2
32136852, -2
32138385, 2
32138390, -2
32138459, 2
32138531, -2
32138612, 2
32138630, -2
32138645, 2
32138654, -2
32144975, 5
32145019, -5
32145106, 5
32145145, -5
32145159, 5
32145171, -5
32145270, 5
32145311, -5
32145466, 5
32145477, -5
32154311, 2
32154314, -2
32154319, 2
32154435, -2
32154499, 2
32154613, -2
32154614, 2
32154618, -2
32154660, 2
32154891, -2
32154892, 2
32154894, -2
32154914, 2
32154915, -2
32183816, 2
32183834, -2
32183906, 2
32183952, -2
32183997, 2
32184003, -2
32184005, 2
32184094, -2
32184105, 2
32184107, -2
32184108, 2
32184111, -2
32184114, 2
32184125, -2
32192741, 2
32192758, -2
32192774, 2
32192781, -2
32192831, 2
32192874, -2
32192915, 2
32192924, -2
32192940, 2
32192969, -2
32192980, 2
32192999, -2
32195074, 3
32195080, -3
32195250, 3
32195278, -3
32195429, 3
32195453, -3
32211217, 2
32211348, -2
32211389, 2
32211514, -2
32211515, 2
32211519, -2
32211558, 2
32211617, -2
32211656, 2
32211657, -2
32223204, 3
32223209, -3
32223210, 3
32223211, -3
32223213, 3
32223214, -3
32223215, 3
32223225, -3
32223570, 3
32223588, -3
32223613, 3
32223646, -3
32224506, 6
32224519, -6
32224550, 6
32224614, -6
32224709, 6
32224714, -6
32224734, 6
32224789, -6
32224793, 6
32224806, -6
32226198, 5
32226210, -5
32226219, 5
32226263, -5
32226298, 5
32226299, -5
32226300, 5
32226301, -5
32226357, 5
32226363, -5
32226371, 5
32226421, -5
32226519, 5
32226540, -5
32226547, 5
32226558, -5
32238878, 2
32238974, -2
32238985, 2
32238986, -2
32239000, 2
32239002, -2
32239003, 2
32239005, -2
32239047, 2
32239175, -2
32239213, 2
32239339, -2
32239380, 2
32239454, -2
32239469, 2
32239475, -2
32262156, 5
32262164, -5
32262258, 5
32262294, -5
32262423, 5
32262472, -5
32288044, 5
32288090, -5
32288142, 5
32288163, -5
32288220, 5
32288222, -5
32288406, 5
32288425, -5
32288489, 5
32288505, -5
32288518, 5
32288525, -5
32288527, 5
32288529, -5
32292671, 5
32292730, -5
32292833, 5
32292884, -5
32316797, 5
32316817, -5
32316844, 5
32316856, -5
32320799, 5
32320809, -5
32330992, 4
32331066, -4
32331170, 4
32331200, -4
32331290, 4
32331292, -4
32331294, 4
32331296, -4
32331367, 4
32331384, -4
32331428, 4
32331453, -4
32334760, 5
32334797, -5
32334927, 5
32334940, -5
32342628, 5
32342632, -5
32342858, 5
32342867, -5
32357920, 5
32357998, -5
32358082, 5
32358107, -5
32358252, 5
32358286, -5
32377259, 5
32377268, -5
32377351, 5
32377359, -5
32377419, 5
32377454, -5
32383505, 5
32383538, -5
32383646, 5
32383700, -5
32383710, 5
32383721, -5
32387236, 2
32387292, -2
32387315, 2
32387331, -2
32387365, 2
32387368, -2
32387411, 2
32387550, -2
32387593, 2
32387594, -2
32387595, 2
32387726, -2
32387767, 2
32387889, -2
32395536, 3
32395544, -3
32395708, 3
32395752, -3
32395875, 3
32395920, -3
32404962, 5
32404981, -5
32405176, 5
32405189, -5
32405214, 5
32405262, -5
32405285, 5
32405311, -5
32405376, 5
32405388, -5
32405439, 5
32405459, -5
32418942, 2
32419044, -2
32419090, 2
32419255, -2
32419257, 2
32419396, -2
32419399, 2
32419400, -2
32419439, 2
32419543, -2
32419548, 2
32419557, -2
32419608, 2
32419677, -2
32419700, 2
32419701, -2
32419702, 2
32419704, -2
32430375, 5
32430380, -5
32430471, 5
32430498, -5
32433674, 5
32433685, -5
32433694, 5
32433696, -5
32433816, 5
32433829, -5
32441890, 5
32441932, -5
32442112, 5
32442119, -5
32442216, 5
32442232, -5
32454176, 3
32454182, -3
32454189, 3
32454215, -3
32454371, 3
32454415, -3
32465694, 5
32465740, -5
32465774, 5
32465775, -5
32465842, 5
32465856, -5
32466034, 5
32466059, -5
32466146, 5
32466148, -5
32466177, 5
32466197, -5
32481799, 5
32481832, -5
32495161, 5
32495199, -5
32495332, 5
32495337, -5
32495366, 5
32495396, -5
32495488, 5
32495494, -5
32495499, 5
32495523, -5
32496440, 5
32496446, -5
32513021, 5
32513045, -5
32513313, 5
32513338, -5
32513352, 5
32513367, -5
32513372, 5
32513373, -5
32786594, 4
32786597, -4
32786616, 4
32786647, -4
32804276, 2
32804393, -2
32804395, 2
32804399, -2
32804498, 2
32804503, -2
32804504, 2
32804514, -2
32804530, 2
32805840, -2
32840414, 5
32840428, -5
32865506, 2
32865544, -2
32865680, 2
32865807, -2
32865842, 2
32865845, -2
32865846, 2
32865847, -2
32865849, 2
32865854, -2
32865860, 2
32865862, -2
32865920, 2
32866777, -2
33250903, 6
33250907, -6
33251097, 6
33251101, -6
33271052, 2
33271157, -2
33271170, 2
33271198, -2
33271257, 2
33271372, -2
33271413, 2
33271665, -2
33292094, 6
33292097, -6
33292355, 6
33292365, -6
33337144, 3
33337153, -3
33337200, 3
33337230, -3
33357665, 3
33357697, -3
33357844, 3
33357873, -3
33357927, 3
33357938, -3
33357943, 3
33357946, -3
33357947, 3
33357948, -3
33357949, 3
33357954, -3
33374571, 5
33374600, -5
33374667, 5
33374673, -5
33374732, 5
33374733, -5
33374758, 5
33374831, -5
33374838, 5
33374841, -5
33374842, 5
33374843, -5
33392796, 3
33392828, -3
33405741, 5
33405753, -5
33405833, 5
33405837, -5
33405920, 5
33405991, -5
33406002, 5
33406005, -5
33406006, 5
33406007, -5
33458852, 5
33458929, -5
33459220, 5
33459226, -5
33459250, 5
33459294, -5
33459307, 5
33459317, -5
33526369, 4
33526385, -4
33526524, 4
33526530, -4
33526553, 4
33526565, -4
33526569, 4
33526580, -4
33539803, 4
33539847, -4
33539934, 4
33539966, -4
33540031, 4
33540046, -4
33557141, 4
33557147, -4
33557161, 4
33557204, -4
33557311, 4
33557394, -4
33557477, 4
33557548, -4
33565532, 4
33565538, -4
33565548, 4
33565597, -4
33584952, 4
33585027, -4
33585124, 4
33585182, -4
33596571, 4
33596637, -4
33596724, 4
33596737, -4
33596753, 4
33596765, -4
33631276, 4
33631351, -4
33631438, 4
33631489, -4
33631586, 4
33631652, -4
33631738, 4
33631780, -4
33644044, 4
33644065, -4
33644192, 4
33644243, -4
33669654, 2
33669771, -2
33669853, 2
33669860, -2
33692881, 2
33692892, -2
33692918, 2
33692944, -2
33692955, 2
33692960, -2
33693014, 2
33693067, -2
33693153, 2
33693163, -2
33693175, 2
33693189, -2
33693204, 2
33693208, -2
33703904, 2
33703912, -2
33703976, 2
33703977, -2
33704076, 2
33704094, -2
33704307, 2
33704339, -2
33704357, 2
33704363, -2
33716308, 2
33716344, -2
33716359, 2
33716364, -2
33716366, 2
33716496, -2
33716606, 2
33716621, -2
33716622, 2
33716623, -2
33724065, 4
33724151, -4
33735785, 2
33735810, -2
33735956, 2
33735959, -2
33735960, 2
33735961, -2
33735962, 2
33735963, -2
33736104, 2
33736110, -2
33743292, 2
33743416, -2
33743437, 2
33743453, -2
33743455, 2
33743458, -2
33743461, 2
33743465, -2
33743511, 2
33744191, -2
33746256, 3
33746273, -3
33767013, 3
33767092, -3
33774881, 2
33774924, -2
33774960, 2
33775027, -2
33775132, 2
33775134, -2
33785995, 5
33786000, -5
33786017, 5
33786038, -5
33786086, 5
33786096, -5
33788063, 2
33788075, -2
33788078, 2
33788127, -2
33788129, 2
33788199, -2
33788214, 2
33788218, -2
33803558, 3
33803566, -3
33803752, 3
33803792, -3
33803827, 3
33803834, -3
33804814, 4
33804897, -4
33804921, 4
33804922, -4
33817565, 2
33817595, -2
33817597, 2
33817598, -2
33817600, 2
33817608, -2
33817610, 2
33817611, -2
33817641, 2
33817644, -2
33817652, 2
33817755, -2
33817832, 2
33818326, -2
33825252, 2
33825260, -2
33825261, 2
33825272, -2
33825313, 2
33826059, -2
33839620, 4
33839677, -4
33860424, 5
33860438, -5
33860588, 5
33860601, -5
33860746, 5
33860754, -5
33860766, 5
33860796, -5
33860819, 5
33860830, -5
33881089, 6
33881102, -6
33881158, 6
33881161, -6
33889124, 5
33889146, -5
33889201, 5
33889216, -5
33889300, 5
33889305, -5
33889319, 5
33889353, -5
33902064, 2
33902090, -2
33902109, 2
33902139, -2
33902148, 2
33902362, -2
33902443, 2
33902477, -2
33902478, 2
33902479, -2
33904557, 3
33904601, -3
33904623, 3
33904625, -3
33912245, 3
33912248, -3
33912255, 3
33912268, -3
33912337, 3
33912350, -3
33912351, 3
33912355, -3
33912356, 3
33912363, -3
33916339, 3
33916345, -3
33916351, 3
33916365, -3
33916520, 3
33916558, -3
33916710, 3
33916753, -3
33924708, 4
33924714, -4
33924720, 4
33924734, -4
33924908, 4
33924934, -4
33924943, 4
33924983, -4
33930306, 3
33930309, -3
33930318, 3
33930334, -3
33930500, 3
33930506, -3
33930521, 3
33930566, -3
33940127, 5
33940162, -5
33940305, 5
33940328, -5
33940403, 5
33940407, -5
33950523, 5
33950531, -5
33950544, 5
33950650, -5
33950713, 5
33950729, -5
33950731, 5
33950755, -5
33950814, 5
33950832, -5
33954447, 2
33954466, -2
33954499, 2
33954555, -2
33954577, 2
33954588, -2
33954590, 2
33954649, -2
33954676, 2
33954836, -2
33954862, 2
33954876, -2
33954967, 2
33956054, -2
33971166, 2
33971207, -2
33971209, 2
33971299, -2
33971323, 2
33972574, -2
33980525, 3
33980548, -3
33980623, 3
33980633, -3
33980637, 3
33980640, -3
33980642, 3
33980645, -3
33985613, 5
33985638, -5
33985792, 5
33985846, -5
33985883, 5
33985891, -5
34001132, 3
34001157, -3
34001337, 3
34001364, -3
34005588, 3
34005593, -3
34005741, 3
34005768, -3
34005920, 3
34005948, -3
34009715, 2
34009899, -2
34009987, 2
34009999, -2
34010022, 2
34010030, -2
34010031, 2
34010034, -2
34010138, 2
34010155, -2
34010177, 2
34010187, -2
34016164, 5
34016192, -5
34016350, 5
34016389, -5
34016416, 5
34016427, -5
34019146, 4
34019152, -4
34019154, 4
34019181, -4
34019338, 4
34019417, -4
34043183, 5
34043199, -5
34043342, 5
34043366, -5
34048507, 3
34048514, -3
34048724, 3
34048733, -3
34048752, 3
34048758, -3
34048784, 3
34048795, -3
34048797, 3
34048809, -3
34053944, 2
34053985, -2
34054046, 2
34054116, -2
34054146, 2
34054170, -2
34054200, 2
34054218, -2
34054241, 2
34054243, -2
34054249, 2
34054250, -2
34054295, 2
34054305, -2
34054402, 2
34054420, -2
34054423, 2
34054431, -2
34054587, 2
34055731, -2
34055966, 3
34055972, -3
34068443, 5
34068448, -5
34068452, 5
34068463, -5
34068623, 5
34068658, -5
34077227, 5
34077250, -5
34077298, 5
34077305, -5
34077389, 5
34077391, -5
34077395, 5
34077403, -5
34077427, 5
34077434, -5
34077474, 5
34077476, -5
34080933, 4
34080942, -4
34080949, 4
34081031, -4
34081124, 4
34081208, -4
34081241, 4
34081245, -4
34092528, 5
34092536, -5
34092544, 5
34092554, -5
34092697, 5
34092698, -5
34092706, 5
34092723, -5
34104989, 3
34104996, -3
34105170, 3
34105200, -3
34111374, 2
34111378, -2
34111409, 2
34111418, -2
34111489, 2
34111536, -2
34111542, 2
34111548, -2
34111550, 2
34111564, -2
34111565, 2
34111568, -2
34111576, 2
34111612, -2
34111621, 2
34111698, -2
34111699, 2
34111702, -2
34111724, 2
34111729, -2
34111730, 2
34111900, -2
34111904, 2
34111952, -2
34111954, 2
34112696, -2
34120705, 3
34120735, -3
34120876, 3
34120901, -3
34126399, 5
34126425, -5
34126581, 5
34126595, -5
34126678, 5
34126681, -5
34126760, 5
34126765, -5
34126779, 5
34126806, -5
34131164, 3
34131191, -3
34131334, 3
34131360, -3
34138055, 5
34138062, -5
